,w_star,method,gamma,N,expected_return,mean_variance
5800,[0.36710887 0.05492739 0.         0.5644634  0.01350034],SAA,20,100,27.485180649082544,2.3673780281560517
5801,[0.32197248 0.09806945 0.00236849 0.45307639 0.12451319],Bagging,20,100,26.952441449007576,2.402614607285863
5802,"[2.50826935e-01 1.26851654e-17 0.00000000e+00 6.11955164e-01
 1.37217902e-01]",MLE,20,100,27.417894219832952,2.406569777126306
5803,"[6.16618655e-01 0.00000000e+00 1.38777878e-17 3.83381345e-01
 0.00000000e+00]",SAA,20,200,27.095290056071327,2.34030124767627
5804,[0.60000157 0.00068011 0.00198776 0.39615275 0.0011778 ],Bagging,20,200,27.13077316963511,2.3431734539956324
5805,"[7.80736283e-01 0.00000000e+00 2.60208521e-17 2.19263717e-01
 3.46944695e-17]",MLE,20,200,26.67350775210872,2.354342280192544
5806,"[1.00000000e+00 0.00000000e+00 4.16333634e-17 0.00000000e+00
 0.00000000e+00]",SAA,20,50,26.11000000000001,2.409500000000003
5807,[0.84703615 0.02693372 0.00664581 0.10980497 0.00957936],Bagging,20,50,26.36801204668233,2.3891848929969717
5808,"[1.00000000e+00 0.00000000e+00 1.37910516e-16 1.17961196e-16
 0.00000000e+00]",MLE,20,50,26.110000000000003,2.4095000000000004
5809,"[8.70435246e-01 0.00000000e+00 8.01225405e-17 5.79375669e-03
 1.23770997e-01]",SAA,20,100,25.88601193024046,2.415443256970957
5810,[0.72861947 0.01497552 0.0118961  0.07793842 0.16657049],Bagging,20,100,26.008532849098316,2.425048318935568
5811,"[1.00000000e+00 2.77555756e-17 1.38777878e-17 2.77555756e-17
 0.00000000e+00]",MLE,20,100,26.11,2.4094999999999995
5812,"[8.90699995e-01 3.15719673e-16 0.00000000e+00 1.09300005e-01
 0.00000000e+00]",SAA,20,200,26.39090101190863,2.376800379003019
5813,"[8.08899926e-01 3.30628408e-03 2.63967189e-04 1.85970172e-01
 1.55965033e-03]",Bagging,20,200,26.582694030123122,2.3609198031112175
5814,"[9.69863203e-01 6.93889390e-18 0.00000000e+00 3.01367967e-02
 6.93889390e-17]",MLE,20,200,26.18745156748033,2.399450862029414
5815,"[1.00000000e+00 0.00000000e+00 3.67761377e-16 0.00000000e+00
 0.00000000e+00]",SAA,20,50,26.110000000000017,2.409500000000004
5816,"[8.64439531e-01 4.60217187e-03 2.01309305e-04 1.28011614e-01
 2.74537412e-03]",Bagging,20,50,26.430110974305414,2.373181157645671
5817,"[1.00000000e+00 3.81639165e-17 0.00000000e+00 0.00000000e+00
 1.52655666e-16]",MLE,20,50,26.11000000000001,2.409500000000002
5818,"[6.52066422e-01 0.00000000e+00 1.73472348e-17 3.47933578e-01
 8.67361738e-17]",SAA,20,100,27.004189295682647,2.3413590316641346
5819,"[6.24578487e-01 2.14951334e-03 1.92285004e-16 3.66841958e-01
 6.43004086e-03]",Bagging,20,100,27.038439291962614,2.342160915631611
5820,"[7.16373866e-01 9.80118764e-17 0.00000000e+00 2.83626134e-01
 1.20563282e-16]",MLE,20,100,26.8389191650103,2.3460557029676714
5821,"[9.36992439e-01 0.00000000e+00 1.59594560e-16 6.30075608e-02
 8.32667268e-17]",SAA,20,200,26.271929431359837,2.3893868696978835
5822,"[8.70356775e-01 4.77325427e-17 3.72970968e-17 1.29643225e-01
 6.57731248e-17]",Bagging,20,200,26.443183089186718,2.371856211838504
5823,"[9.56519343e-01 6.24500451e-17 0.00000000e+00 4.34806566e-02
 0.00000000e+00]",MLE,20,200,26.221745287444346,2.395252568217014
5824,"[1.00000000e+00 5.55111512e-17 0.00000000e+00 5.55111512e-17
 0.00000000e+00]",SAA,20,50,26.11,2.4095000000000004
5825,[0.78843133 0.0063608  0.00085302 0.12296112 0.08139373],Bagging,20,50,26.265575362692132,2.3836725002616266
5826,"[1.00000000e+00 0.00000000e+00 7.63278329e-17 0.00000000e+00
 1.38777878e-17]",MLE,20,50,26.110000000000003,2.4095000000000004
5827,[0.42571472 0.         0.         0.57428528 0.        ],SAA,20,100,27.585913173026775,2.3533151020442027
5828,"[4.29214933e-01 1.74580282e-03 3.30915070e-04 5.67459946e-01
 1.24840316e-03]",Bagging,20,100,27.565314673016214,2.3534402779656656
5829,"[4.96484242e-01 8.93382590e-17 0.00000000e+00 5.03515758e-01
 9.45424294e-17]",MLE,20,100,27.404035498072155,2.3448094651874434
5830,"[2.06578797e-01 1.21430643e-16 0.00000000e+00 7.93421203e-01
 1.52655666e-16]",SAA,20,200,28.149092490994487,2.407160502990869
5831,"[2.26731121e-01 7.61315923e-17 8.19274661e-17 7.71994022e-01
 1.27485759e-03]",Bagging,20,200,28.091564160296688,2.400520608069119
5832,"[1.90564773e-01 1.17961196e-16 0.00000000e+00 8.09435227e-01
 0.00000000e+00]",MLE,20,200,28.190248534309013,2.4127259664160547
5833,"[5.00722748e-01 3.36102673e-16 0.00000000e+00 4.99277252e-01
 6.37510877e-17]",SAA,20,50,27.39314253811061,2.3444377084976287
5834,[0.38067492 0.07472915 0.00273791 0.47128446 0.07057356],Bagging,20,50,27.125376626251523,2.3810648612480523
5835,"[4.01605923e-01 1.23165367e-16 1.33573708e-16 5.98394077e-01
 0.00000000e+00]",MLE,20,50,27.647872777304528,2.357203131391683
5836,[0.61763013 0.38236987 0.         0.         0.        ],SAA,20,100,25.765867113063557,2.4620094360731133
5837,"[5.20301762e-01 3.05298458e-01 6.60828468e-17 8.69041149e-02
 8.74956655e-02]",Bagging,20,100,25.889708328853054,2.446365821683223
5838,"[3.09161028e-01 6.90838972e-01 2.27899297e-16 0.00000000e+00
 0.00000000e+00]",MLE,20,100,25.48824492528916,2.5391060559634098
5839,"[7.18207629e-01 3.38271078e-16 0.00000000e+00 2.81792371e-01
 7.97972799e-17]",SAA,20,200,26.83420639462558,2.346242148575624
5840,"[6.91715947e-01 3.68741761e-02 6.25092756e-05 2.57772106e-01
 1.35752616e-02]",Bagging,20,200,26.713261701102756,2.3561812503456596
5841,"[7.92682818e-01 0.00000000e+00 4.57533317e-17 2.07317182e-01
 0.00000000e+00]",MLE,20,200,26.642805158262224,2.3562751156444723
5842,"[6.71356456e-02 0.00000000e+00 4.68375339e-17 9.32864354e-01
 3.81639165e-17]",SAA,20,50,28.507461390790223,2.463074647503695
5843,[0.10445076 0.07701654 0.01314457 0.77602887 0.02935926],Bagging,20,50,28.015089305321414,2.4536040722796217
5844,[0.07404995 0.01923928 0.         0.90671077 0.        ],MLE,20,50,28.42293131671257,2.4566805423940963
5845,"[5.52892247e-01 0.00000000e+00 9.88792381e-17 4.47107753e-01
 0.00000000e+00]",SAA,20,100,27.259066925175425,2.3411361770141976
5846,"[5.37381756e-01 2.28017622e-03 7.89626303e-17 4.56463978e-01
 3.87409003e-03]",Bagging,20,100,27.273583269967467,2.342811928014423
5847,"[7.12827552e-01 6.59194921e-17 0.00000000e+00 2.87172448e-01
 0.00000000e+00]",MLE,20,100,26.84803319077264,2.34570339723786
5848,"[5.93522009e-01 0.00000000e+00 1.80411242e-16 4.06477991e-01
 0.00000000e+00]",SAA,20,200,27.154648436206188,2.340197522770562
5849,"[5.58274396e-01 4.71562669e-03 7.43653254e-17 4.07416084e-01
 2.95938929e-02]",Bagging,20,200,27.095699059277973,2.347192919602957
5850,"[6.02125113e-01 3.51444134e-16 0.00000000e+00 3.97874887e-01
 1.39319979e-16]",MLE,20,200,27.132538460025653,2.3401821679845507
5851,"[9.14694526e-01 2.72351586e-16 0.00000000e+00 8.53054744e-02
 0.00000000e+00]",SAA,20,50,26.32923506920892,2.383092604496113
5852,"[7.85840294e-01 2.76672516e-02 5.15265207e-04 1.84329290e-01
 1.64789926e-03]",Bagging,20,50,26.557082893065775,2.3645371392488506
5853,"[9.20302009e-01 0.00000000e+00 0.00000000e+00 7.96979911e-02
 1.54390389e-16]",MLE,20,50,26.314823837170326,2.384634962396243
5854,"[1.21430643e-17 0.00000000e+00 0.00000000e+00 1.00000000e+00
 3.90312782e-17]",SAA,20,100,28.68,2.496
5855,[0.05144108 0.00926433 0.00876361 0.9279805  0.00255049],Bagging,20,100,28.5061000033314,2.4771828463755363
5856,"[7.58776710e-03 0.00000000e+00 0.00000000e+00 9.92412233e-01
 6.41847686e-17]",MLE,20,100,28.660499438544278,2.4920830846225512
5857,"[5.21075928e-01 2.52402266e-16 0.00000000e+00 4.78924072e-01
 7.80625564e-17]",SAA,20,200,27.34083486424586,2.342869268529791
5858,"[5.16393683e-01 2.19253916e-03 1.90327663e-04 4.80180327e-01
 1.04312343e-03]",Bagging,20,200,27.34060793991697,2.3438494188849317
5859,[0.56722135 0.         0.         0.43277865 0.        ],MLE,20,200,27.22224113157519,2.3406419546217254
5860,"[9.11579552e-01 4.23272528e-16 1.78676518e-16 8.84204483e-02
 3.71230824e-16]",SAA,20,50,26.337240552211494,2.3822475847239857
5861,"[7.55603851e-01 1.46030323e-15 3.14915195e-15 2.43678607e-01
 7.17542356e-04]",Bagging,20,50,26.73486916320049,2.3508644393179843
5862,"[1.00000000e+00 0.00000000e+00 5.20417043e-16 2.63677968e-16
 0.00000000e+00]",MLE,20,50,26.11000000000003,2.409500000000008
5863,"[3.66508037e-01 1.32532874e-15 0.00000000e+00 6.33491963e-01
 2.78423118e-16]",SAA,20,100,27.73807434502596,2.363763159920983
5864,"[3.31684822e-01 2.00783343e-16 3.09747277e-16 6.59884959e-01
 8.43021848e-03]",Bagging,20,100,27.789634023576603,2.3720357740193707
5865,"[3.36103453e-01 0.00000000e+00 3.08672359e-16 6.63896547e-01
 0.00000000e+00]",MLE,20,100,27.81621412555193,2.370308331119662
5866,"[6.11409817e-01 1.72604986e-16 0.00000000e+00 3.88590183e-01
 2.60208521e-17]",SAA,20,200,27.108676770510222,2.340237510620004
5867,"[5.63563639e-01 4.42811392e-02 1.93082867e-04 3.88277286e-01
 3.68485263e-03]",Bagging,20,200,27.061446536250088,2.348733062913033
5868,"[5.80446089e-01 0.00000000e+00 0.00000000e+00 4.19553911e-01
 1.99493200e-17]",MLE,20,200,27.18825355014883,2.3403436045050823
5869,"[0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00
 4.16333634e-17]",SAA,20,50,28.680000000000014,2.496000000000003
5870,[0.045579   0.00625954 0.00088495 0.77753551 0.169741  ],Bagging,20,50,27.77750157199328,2.478237028679503
5871,"[0.00000000e+00 1.28240994e-16 0.00000000e+00 9.35580128e-01
 6.44198725e-02]",MLE,20,50,28.39011057396569,2.49390088693763
5872,"[6.25981178e-01 1.51788304e-16 0.00000000e+00 3.74018822e-01
 1.13624388e-16]",SAA,20,100,27.071228372807777,2.3404748824726913
5873,"[5.40953379e-01 6.57901452e-02 7.25620015e-17 3.76407720e-01
 1.68487560e-02]",Bagging,20,100,26.985638610146168,2.355243130726778
5874,"[7.15594194e-01 4.51028104e-17 3.81639165e-17 2.84405806e-01
 0.00000000e+00]",MLE,20,100,26.84092292041559,2.34597731311682
5875,"[6.16964881e-01 1.70870262e-16 0.00000000e+00 3.83035119e-01
 0.00000000e+00]",SAA,20,200,27.094400255468695,2.3403063170023
5876,"[6.30095215e-01 2.46164148e-02 3.05019952e-17 3.44963666e-01
 3.24703971e-04]",Bagging,20,200,26.97377516969526,2.3453853866787475
5877,"[7.00429811e-01 9.36750677e-17 0.00000000e+00 2.99570189e-01
 0.00000000e+00]",MLE,20,200,26.87989538482841,2.3445573446355814
5878,"[4.22431016e-01 3.35668993e-16 0.00000000e+00 5.77568984e-01
 0.00000000e+00]",SAA,20,50,27.594352287945025,2.353815055231811
5879,"[3.96519767e-01 6.17898232e-17 3.87392289e-02 5.64741004e-01
 8.50010384e-17]",Bagging,20,50,27.669466829321077,2.409707501663371
5880,"[1.37043155e-16 0.00000000e+00 1.38724531e-02 9.86127547e-01
 0.00000000e+00]",MLE,20,50,28.683051939682393,2.509058255067666
5881,"[1.63030359e-01 1.84856470e-16 0.00000000e+00 5.85430448e-01
 2.51539194e-01]",SAA,20,100,27.129085606641603,2.449516278765887
5882,[0.18285605 0.07041898 0.00063043 0.53853694 0.2075576 ],Bagging,20,100,27.03183559355128,2.4406625655910537
5883,"[8.02629336e-02 0.00000000e+00 3.01299784e-16 5.56668705e-01
 3.63068362e-01]",MLE,20,100,26.83991663318139,2.4984798457397357
5884,"[8.09984781e-01 1.90819582e-16 1.38777878e-17 1.90015219e-01
 0.00000000e+00]",SAA,20,200,26.598339113710132,2.359293530788744
5885,"[7.81242041e-01 8.90360377e-17 4.41923516e-17 2.18757959e-01
 8.25918110e-17]",Bagging,20,200,26.67220795460221,2.354421601531193
5886,"[7.81792439e-01 1.83880688e-16 1.56125113e-16 2.18207561e-01
 0.00000000e+00]",MLE,20,200,26.67079343198744,2.3545081757805604
5887,"[8.33620843e-01 0.00000000e+00 1.45716772e-16 1.66379157e-01
 0.00000000e+00]",SAA,20,50,26.537594434195505,2.36383593838572
5888,[0.66694821 0.00233935 0.00249367 0.26825899 0.05995977],Bagging,20,50,26.68855518359647,2.3609752854244763
5889,"[1.00000000e+00 0.00000000e+00 9.19403442e-17 2.42861287e-16
 0.00000000e+00]",MLE,20,50,26.11000000000001,2.409500000000002
5890,"[6.78596634e-01 3.46944695e-16 0.00000000e+00 3.21403366e-01
 0.00000000e+00]",SAA,20,100,26.936006649991178,2.342862687249444
5891,"[6.28509334e-01 7.51377911e-17 1.79288587e-02 3.53561807e-01
 9.93082451e-17]",Bagging,20,100,27.06867535974465,2.3659550757388343
5892,"[6.03699734e-01 1.38777878e-16 2.08166817e-17 3.96300266e-01
 0.00000000e+00]",MLE,20,100,27.12849168442402,2.3401862968900797
5893,"[4.16927695e-01 0.00000000e+00 7.77372958e-17 5.83072305e-01
 0.00000000e+00]",SAA,20,200,27.608495825104246,2.3546738908623457
5894,"[4.08974997e-01 2.58061238e-03 6.17391760e-17 5.55767614e-01
 3.26767765e-02]",Bagging,20,200,27.472934038965747,2.3602256310406733
5895,"[5.71990364e-01 3.55835153e-16 0.00000000e+00 4.28009636e-01
 2.21177243e-17]",MLE,20,200,27.209984765571008,2.3405169047402117
5896,"[1.94289029e-16 0.00000000e+00 1.66533454e-16 1.00000000e+00
 0.00000000e+00]",SAA,20,50,28.680000000000017,2.4960000000000035
5897,"[1.31306642e-01 3.23652214e-03 4.95155872e-04 8.25617977e-01
 3.93437025e-02]",Bagging,20,50,28.154373470245922,2.4359045166816053
5898,"[0.00000000e+00 0.00000000e+00 1.22818422e-15 1.00000000e+00
 0.00000000e+00]",MLE,20,50,28.6800000000001,2.4960000000000235
5899,"[3.81103941e-01 3.85108612e-16 0.00000000e+00 6.18896059e-01
 1.64798730e-16]",SAA,20,100,27.700562870540256,2.3609055151653644
5900,"[3.38513224e-01 1.63047167e-02 7.57725281e-17 5.54180845e-01
 9.10012138e-02]",Bagging,20,100,27.34393818499086,2.3815173442702613
5901,"[2.47677025e-01 8.13585310e-16 0.00000000e+00 7.52322975e-01
 4.63171168e-16]",MLE,20,100,28.043470045138545,2.393893697912598
5902,"[2.47417669e-01 0.00000000e+00 1.19695920e-16 7.52582331e-01
 0.00000000e+00]",SAA,20,200,28.044136591376574,2.39397283380858
5903,"[2.41792810e-01 8.07970544e-03 4.34961402e-17 7.32990700e-01
 1.71367846e-02]",Bagging,20,200,27.953440370616946,2.396136473855698
5904,"[2.78416335e-01 0.00000000e+00 2.56739074e-16 7.21583665e-01
 1.14491749e-16]",MLE,20,200,27.964470018345587,2.38492699276376
5905,"[4.25693845e-01 4.62086966e-16 0.00000000e+00 3.19932218e-01
 2.54373936e-01]",SAA,20,50,26.441284103985794,2.4083892823036788
5906,"[3.38750252e-01 9.13036373e-02 3.64046971e-16 3.53067965e-01
 2.16878145e-01]",Bagging,20,50,26.516636575957275,2.42132611774682
5907,"[4.97422856e-01 0.00000000e+00 3.37403716e-16 6.41847686e-17
 5.02577144e-01]",MLE,20,50,25.14002611259722,2.515805393315783
5908,[0.6408326  0.         0.         0.26934283 0.08982457],SAA,20,100,26.62884964987433,2.362789973331338
5909,[0.52126318 0.01150833 0.00394388 0.29813465 0.16514996],Bagging,20,100,26.558112532620726,2.3883141405600057
5910,"[6.34308967e-01 0.00000000e+00 1.07878116e-16 1.67386922e-01
 1.98304111e-01]",MLE,20,100,26.157457453668243,2.39662078403068
5911,[0.47030235 0.46624365 0.         0.063454   0.        ],SAA,20,200,25.853457496944593,2.4662262251898195
5912,[0.48484892 0.31524102 0.00106013 0.10874046 0.09010948],Bagging,20,200,25.93479253013746,2.4479241918460817
5913,"[5.48841107e-01 3.43771910e-01 1.21430643e-17 1.07386982e-01
 0.00000000e+00]",MLE,20,200,26.0765898248503,2.4305253333530117
5914,"[1.15273903e-01 4.99600361e-16 0.00000000e+00 8.84726097e-01
 7.97972799e-17]",SAA,20,50,28.383746068693267,2.441868942778722
5915,[0.23968379 0.01629097 0.00341377 0.72080872 0.01980275],Bagging,20,50,27.919121654356132,2.400409402030439
5916,"[4.52184237e-01 0.00000000e+00 9.71445147e-17 5.47815763e-01
 0.00000000e+00]",MLE,20,50,27.517886511062482,2.34962605184091
5917,"[2.80058696e-01 2.94902991e-17 6.07153217e-18 7.19941304e-01
 1.73472348e-17]",SAA,20,100,27.96024915245939,2.384470941652964
5918,"[2.76380520e-01 4.69159738e-03 1.09390760e-04 6.65954350e-01
 5.28641418e-02]",Bagging,20,100,27.71555764941654,2.38970879215055
5919,"[4.95406892e-01 3.46944695e-17 0.00000000e+00 5.04593108e-01
 0.00000000e+00]",MLE,20,100,27.406804286884707,2.3449064386638225
5920,"[1.37021312e-01 1.28369537e-16 0.00000000e+00 8.62978688e-01
 6.24500451e-17]",SAA,20,200,28.32785522709469,2.4329469339448195
5921,"[1.58759478e-01 4.17840148e-03 4.17016320e-17 8.29293619e-01
 7.76850148e-03]",Bagging,20,200,28.222530831176687,2.4240562997727855
5922,[0.12764537 0.         0.         0.8579433  0.01441133],MLE,20,200,28.287100429644774,2.436765763532988
5923,"[1.00000000e+00 9.71445147e-17 0.00000000e+00 0.00000000e+00
 8.32667268e-17]",SAA,20,50,26.110000000000003,2.4095000000000004
5924,[0.7995449  0.03738539 0.04196967 0.09400851 0.02709153],Bagging,20,50,26.382763738313024,2.450307484771195
5925,"[9.93808583e-01 0.00000000e+00 6.19141743e-03 1.38777878e-17
 1.04083409e-17]",MLE,20,50,26.12727405461783,2.4175103303624317
5926,"[5.81610235e-01 1.21430643e-17 0.00000000e+00 4.18389765e-01
 1.30104261e-17]",SAA,20,100,27.185261697156925,2.3403245944670905
5927,[0.48802461 0.01305657 0.01055496 0.40506149 0.08330236],Bagging,20,100,27.007931911719457,2.3774943458629276
5928,"[5.71500685e-01 0.00000000e+00 2.42861287e-17 4.28499315e-01
 0.00000000e+00]",MLE,20,100,27.211243240308796,2.340528837419476
5929,"[5.24458635e-01 8.21825247e-17 0.00000000e+00 4.75541365e-01
 0.00000000e+00]",SAA,20,200,27.33214130680217,2.34264335939047
5930,[0.45855774 0.03005413 0.01270192 0.46190805 0.03677816],Bagging,20,200,27.234511483023304,2.374969487455342
5931,"[5.14759918e-01 8.67361738e-17 6.93889390e-18 4.85240082e-01
 0.00000000e+00]",MLE,20,200,27.3570670110649,2.343317598394985
5932,"[0.00000000e+00 2.42861287e-16 4.85722573e-17 1.00000000e+00
 1.59594560e-16]",SAA,20,50,28.68,2.4960000000000004
5933,"[5.31039050e-02 6.68574460e-16 3.46883277e-15 9.46896095e-01
 3.66915699e-16]",Bagging,20,50,28.543522964128766,2.4696335920550623
5934,"[0.00000000e+00 1.38777878e-16 1.38777878e-17 1.00000000e+00
 5.55111512e-17]",MLE,20,50,28.680000000000003,2.496000000000001
5935,"[7.88556606e-01 6.98497250e-17 1.74556550e-17 1.29285543e-01
 8.21578512e-02]",SAA,20,100,26.283699192902574,2.3804198053668566
5936,[0.66109503 0.07911544 0.00254377 0.14674806 0.1104977 ],Bagging,20,100,26.20977517154418,2.3988733206729096
5937,"[7.15483050e-01 5.55111512e-17 0.00000000e+00 0.00000000e+00
 2.84516950e-01]",MLE,20,100,25.56088228651223,2.4451126202290654
5938,"[8.05304349e-01 2.01227923e-16 9.02056208e-17 1.94695651e-01
 1.31838984e-16]",SAA,20,200,26.610367824098187,2.3584514265497596
5939,"[7.84512602e-01 9.73586446e-17 4.42027193e-17 2.08556176e-01
 6.93122187e-03]",Bagging,20,200,26.632612114440263,2.356825075754651
5940,"[8.13747449e-01 1.83880688e-16 0.00000000e+00 1.86252551e-01
 0.00000000e+00]",MLE,20,200,26.588669057078384,2.3599842665283175
5941,"[0.00000000e+00 1.46880517e-16 0.00000000e+00 1.00000000e+00
 2.34187669e-17]",SAA,20,50,28.680000000000003,2.496000000000001
5942,[0.09144986 0.03434901 0.00192516 0.76745971 0.10481626],Bagging,20,50,27.85453317289746,2.4537122135448497
5943,"[0.00000000e+00 3.96230458e-16 0.00000000e+00 7.50636470e-01
 2.49363530e-01]",MLE,20,50,27.55786411508949,2.505353321253026
5944,"[7.19523717e-01 1.83044495e-01 0.00000000e+00 9.74317880e-02
 6.93889390e-18]",SAA,20,100,26.195659649652715,2.4029992594058367
5945,[0.59652429 0.19351799 0.00399013 0.17538391 0.03058368],Bagging,20,100,26.338676417338732,2.402228231258622
5946,"[8.20868789e-01 3.71447664e-16 0.00000000e+00 1.79131211e-01
 0.00000000e+00]",MLE,20,100,26.570367212229343,2.3613251353881526
5947,"[3.26546465e-01 0.00000000e+00 6.07153217e-18 6.73453535e-01
 0.00000000e+00]",SAA,20,200,27.840775583692057,2.372531024433768
5948,"[3.08995059e-01 4.13624532e-03 1.50330417e-05 6.86853662e-01
 6.50177069e-17]",Bagging,20,200,27.871533233522417,2.3767449849984383
5949,"[2.73310275e-01 2.14238349e-16 0.00000000e+00 7.26689725e-01
 7.37257477e-17]",MLE,20,200,27.97759259205697,2.3863597652863238
5950,"[6.50310270e-01 1.06685494e-16 0.00000000e+00 3.49689730e-01
 2.17707796e-16]",SAA,20,50,27.008702606478263,2.3412810073953887
5951,[0.5359551  0.04435851 0.01185075 0.3631531  0.04468255],Bagging,20,50,26.95020708732956,2.3749148337741244
5952,"[7.79331224e-01 3.12250226e-17 0.00000000e+00 2.20668776e-01
 0.00000000e+00]",MLE,20,50,26.67711875423174,2.3541230779890174
5953,"[0.00000000e+00 0.00000000e+00 9.71445147e-17 1.00000000e+00
 0.00000000e+00]",SAA,20,100,28.680000000000003,2.496000000000001
5954,"[1.34904584e-01 1.70563433e-16 1.83718058e-16 8.65095416e-01
 9.02988621e-17]",Bagging,20,100,28.333295218438174,2.433797342362735
5955,"[1.11022302e-16 2.70616862e-16 1.87350135e-16 1.00000000e+00
 3.46944695e-17]",MLE,20,100,28.679999999999996,2.4959999999999996
5956,"[6.66208152e-01 0.00000000e+00 0.00000000e+00 3.33791848e-01
 8.58688121e-17]",SAA,20,200,26.967845050421076,2.342084684687902
5957,"[6.29221302e-01 1.39634079e-03 5.14624184e-17 3.61340068e-01
 8.04228898e-03]",Bagging,20,200,27.02186565088228,2.342487040538848
5958,[0.61969392 0.         0.         0.38030608 0.        ],MLE,20,200,27.087386629594533,2.3403499086253268
5959,"[2.34695940e-01 0.00000000e+00 0.00000000e+00 7.65304060e-01
 8.71698547e-17]",SAA,20,50,28.076831435025593,2.3979260450529196
5960,[0.28644677 0.00464606 0.02871996 0.62188939 0.05829782],Bagging,20,50,27.671688160702992,2.4252179952793727
5961,"[2.54687182e-01 0.00000000e+00 3.81639165e-17 7.45312818e-01
 6.93889390e-18]",MLE,20,50,28.025453943117686,2.391776796823085
5962,"[1.70395212e-01 0.00000000e+00 9.01243056e-18 6.33514123e-01
 1.96090665e-01]",SAA,20,100,27.359676312907936,2.437347378008086
5963,[0.17000355 0.0437522  0.00173381 0.58435049 0.20015995],Bagging,20,100,27.1909323904912,2.4420062836465815
5964,"[2.56729703e-01 1.76182853e-18 0.00000000e+00 6.36607807e-01
 1.06662489e-01]",MLE,20,100,27.54022346057194,2.400791594727731
5965,"[4.10273143e-01 0.00000000e+00 1.99818460e-16 5.89726857e-01
 0.00000000e+00]",SAA,20,200,27.62559802125753,2.3557474165912113
5966,"[3.94412609e-01 1.00559751e-16 5.73789605e-17 6.01035919e-01
 4.55147202e-03]",Bagging,20,200,27.64587797191905,2.3589558983896937
5967,"[3.95372276e-01 0.00000000e+00 2.60208521e-18 6.04627724e-01
 0.00000000e+00]",MLE,20,200,27.663893250986785,2.358290332099681
5968,"[3.12825275e-01 8.06646416e-17 0.00000000e+00 6.87174725e-01
 4.68375339e-17]",SAA,20,50,27.87603904217619,2.3758604991435632
5969,[0.27164868 0.03104003 0.00842066 0.59052639 0.09836423],Bagging,20,50,27.433367499470084,2.4079695337600087
5970,[0.30332533 0.         0.         0.69667467 0.        ],MLE,20,50,27.900453913326878,2.3782612009767794
5971,"[6.83106613e-01 8.54351312e-17 0.00000000e+00 3.16893387e-01
 0.00000000e+00]",SAA,20,100,26.924416005119063,2.3431789156972997
5972,"[5.97211342e-01 1.00720702e-01 9.21725827e-03 2.92850698e-01
 3.91851511e-17]",Bagging,20,100,26.79769381196684,2.374252643152365
5973,[0.72993932 0.06511227 0.         0.20494841 0.        ],MLE,20,100,26.578116375330126,2.365210033006465
5974,"[6.46236858e-01 0.00000000e+00 0.00000000e+00 3.53763142e-01
 3.46944695e-17]",SAA,20,200,27.01917127460558,2.341110311458353
5975,"[6.08378531e-01 1.58021431e-02 6.49689317e-05 3.34331291e-01
 4.14230658e-02]",Bagging,20,200,26.875244235906063,2.3522702845623957
5976,"[6.25829820e-01 3.82723367e-16 0.00000000e+00 3.74170180e-01
 4.68375339e-17]",MLE,20,200,27.071617361701755,2.340471471757187
5977,"[6.93889390e-17 3.46944695e-18 1.49186219e-16 1.00000000e+00
 0.00000000e+00]",SAA,20,50,28.680000000000007,2.4960000000000013
5978,[0.06765629 0.02019807 0.00392255 0.89221663 0.01600646],Bagging,20,50,28.364869921589005,2.4631646339241153
5979,"[1.79953980e-01 0.00000000e+00 9.02056208e-17 8.20046020e-01
 4.85722573e-17]",MLE,20,50,28.21751827211771,2.416535934810983
5980,"[3.91411427e-01 0.00000000e+00 0.00000000e+00 6.08588573e-01
 1.58293517e-16]",SAA,20,100,27.674072632168045,2.3589986215880687
5981,[0.33305285 0.06494337 0.00163181 0.58321578 0.01715619],Bagging,20,100,27.521856838562755,2.376358814812976
5982,"[5.05498991e-01 2.69749501e-16 0.00000000e+00 4.94501009e-01
 9.28077060e-17]",MLE,20,100,27.38086759344414,2.344037430733066
5983,"[7.33091914e-01 0.00000000e+00 1.38777878e-17 2.66908086e-01
 0.00000000e+00]",SAA,20,200,26.795953782223698,2.3478632362661265
5984,"[7.10553048e-01 1.33807324e-02 4.94904410e-17 2.63162295e-01
 1.29039249e-02]",Bagging,20,200,26.74937986307635,2.351949980072736
5985,"[7.23839134e-01 5.24753851e-17 5.03069808e-17 2.76160866e-01
 0.00000000e+00]",MLE,20,200,26.819733425253744,2.3468329286992704
5986,"[1.00000000e+00 1.52655666e-16 0.00000000e+00 0.00000000e+00
 3.33066907e-16]",SAA,20,50,26.11,2.4094999999999995
5987,"[9.17286493e-01 2.54371177e-16 1.72229581e-16 7.99539706e-02
 2.75953593e-03]",Bagging,20,50,26.310155800014236,2.3847007570853025
5988,"[1.00000000e+00 0.00000000e+00 3.46944695e-17 0.00000000e+00
 1.04083409e-17]",MLE,20,50,26.110000000000007,2.4095000000000013
5989,"[7.97609579e-01 0.00000000e+00 0.00000000e+00 2.02390421e-01
 2.28983499e-16]",SAA,20,100,26.63014338305073,2.3571082141794335
5990,"[6.86312309e-01 1.78649257e-03 1.16546628e-16 2.55581963e-01
 5.63192352e-02]",Bagging,20,100,26.656541677824244,2.3579445144316895
